indiv_id,iter_num,accuracy,time_tolerance,interpretability,score,tournament_score,score_sd,top derived_features,top original_features,training_times,best_iterations,last_3_mutation_try_actual_actions,ngenes_start,ngenes_max,ngenes,ngenes_dead,nfeatures_max,nfeatures,feature_cost,model_name,target_transformer_name,from_brain,derived_from_brain,from_brain_count,derived_from_brain_count,booster,model_class_name,n_gpus,gpu_id,n_jobs,num_classes,num_class,labels,score_f_name,random_state,time_column,tgc,pred_gap,pred_periods,target,n_estimators,learning_rate,early_stopping_rounds,reg_alpha,reg_lambda,gamma,max_bin,scale_pos_weight,max_delta_step,min_child_weight,subsample,subsample_freq,colsample_bytree,tree_method,grow_policy,max_leaves,max_depth,min_data_in_bin,min_child_samples,boosting_type,enable_early_stopping_rounds,objective,eval_metric,monotonicity_constraints,silent,seed,disable_gpus,lossguide,dummy,ensemble_level,train_shape,valid_shape,model_origin,early_stopping_threshold,debug_verbose,epochs,add_wide,add_attention,layers,activation,batch_size,chunk_size,dropout,strategy,l1,l2,ort_loss,ort_loss_tau,normalize_type,best_learning_rate,task,experiment_id
4,28,7,2,8,0.7723744695546627,0.7723744695546627,0.027004719472585495,"[['1_Txt:tweet.4', 1.0], ['1_Txt:tweet.2', 0.6840983033180237], ['1_Txt:tweet.6', 0.6162923574447632]]","[['tweet', 1.0]]",2.408684492111206,155,"[['perturb_xgb', 'perturb_xgb'], ['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_2']]",2,100,1,2,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.4,5,0.3,hist,depthwise,0,3,10,10,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,"DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False",,,,,,,,,,,,,,,,,,,
5,28,7,2,8,0.7744883305103814,0.7744883305103814,0.029405075428823525,"[['2_TEXTBIGRU_TE:tweet.1', 1.0], ['1_Txt:tweet.4', 0.6521068215370178], ['1_Txt:tweet.7', 0.43855011463165283]]","[['tweet', 1.0]]",9.55881643295288,36,"[['prune_by_features', 'prune_by_features_1'], ['add', 'add'], ['perturb_xgb', 'perturb_xgb']]",2,100,3,0,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,10.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,"DefaultIndiv: do_te:only,interp:8,depth:10,num_as_cat:False",,,,,,,,,,,,,,,,,,,
6,28,7,2,8,0.7679609148109021,0.7679609148109021,0.029490827495123193,"[['3_Txt:tweet.4', 1.0], ['3_Txt:tweet.5', 0.6905737519264221], ['3_Txt:tweet.3', 0.571605920791626]]","[['tweet', 1.0]]",3.8369195461273193,180,"[['prune', 'prune_2'], ['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_3']]",5,100,1,6,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,10.0,0.01,64,1.0,0.0,1,0.5,1,0.6,hist,depthwise,0,5,1,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
1,29,7,2,8,0.7564230266208245,0.7564230266208245,0.02950833177207073,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.7672027945518494], ['2_TEXTCNN_TE:tweet.2', 0.6355380415916443]]","[['tweet', 1.0]]",5.498257637023926,99,"[['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best'], ['add', 'add']]",5,100,6,5,100,63,63,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.55,hist,lossguide,32,0,5,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
2,29,7,2,8,0.850209603906183,0.850209603906183,0.02517668106763179,"[['6_TEXTCHARCNN_TE:tweet.0', 1.0], ['6_TEXTCHARCNN_TE:tweet.2', 0.7948991060256958], ['6_TEXTCHARCNN_TE:tweet.1', 0.6690537929534912]]","[['tweet', 1.0]]",2.399463653564453,19,"[['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb'], ['prune', 'prune_3']]",2,100,1,6,100,3,3,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,10.0,0.001,256,1.0,0.0,1,1.0,0,0.4,hist,lossguide,128,0,3,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,"DefaultIndiv: do_te:only,interp:8,depth:10,num_as_cat:False",,,,,,,,,,,,,,,,,,,
6,29,7,2,8,0.7683229953856382,0.7683229953856382,0.028625701526848124,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6118283271789551], ['3_Txt:tweet.4', 0.5147219300270081]]","[['tweet', 1.0]]",3.1952245235443115,83,"[['prune', 'prune_1'], ['perturb_xgb', 'perturb_xgb'], ['perturb_xgb', 'perturb_xgb']]",5,100,4,1,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,64,1.0,0.0,1,0.8,20,0.6,hist,depthwise,0,8,3,25,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
8,29,7,2,8,0.7662121352712088,0.7662121352712088,0.030267486358007335,"[['7_TEXTBIGRU_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.858603835105896], ['3_Txt:tweet.5', 0.534728467464447]]","[['tweet', 1.0]]",4.863539218902588,60,"[['prune_by_features', 'prune_by_features_2'], ['add_best', 'add_best'], ['add', 'add']]",5,100,3,5,100,54,54,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,64,1.0,0.0,1,0.8,1,0.6,hist,depthwise,0,8,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
1,30,7,2,8,0.7624992949818454,0.7624992949818454,0.029475569636330235,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.8131532669067383], ['2_TEXTCNN_TE:tweet.2', 0.8037293553352356]]","[['tweet', 1.0]]",4.869425296783447,100,"[['add', 'add'], ['add_best', 'add_best'], ['add_best', 'add_best']]",5,100,7,5,100,66,66,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.55,hist,lossguide,32,0,10,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,30,7,2,8,0.7601535281641363,0.7601535281641363,0.030174480152050195,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.5798393487930298], ['3_Txt:tweet.4', 0.5319356322288513]]","[['tweet', 1.0]]",5.723677396774292,58,"[['prune', 'prune_1'], ['add_best', 'add_best'], ['perturb_xgb', 'perturb_xgb']]",5,100,4,4,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,128,1.0,0.0,1,0.8,1,0.6,hist,depthwise,0,8,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
5,30,7,2,8,0.7632511707134015,0.7632511707134015,0.029751436300978682,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6799578666687012], ['2_TEXTCNN_TE:tweet.2', 0.48685333132743835]]","[['tweet', 1.0]]",4.741445541381836,94,"[['add', 'add'], ['prune_by_features', 'prune_by_features_1'], ['prune_by_features', 'prune_by_features_2']]",5,100,5,6,100,62,62,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.55,hist,lossguide,32,0,5,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,30,7,2,8,0.7565534304453292,0.7565534304453292,0.02973318322784326,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6313554048538208], ['2_TEXTCNN_TE:tweet.2', 0.5682569742202759]]","[['tweet', 1.0]]",6.094767093658447,81,"[['perturb_xgb', 'mutate_extra_5_5'], ['prune_by_features', 'prune_by_features_2'], ['add_best', 'add_best']]",5,100,6,0,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
0,31,7,2,8,0.7622145564637477,0.7622145564637477,0.02991113111613182,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.7763857245445251], ['2_TEXTCNN_TE:tweet.2', 0.5617625117301941]]","[['tweet', 1.0]]",6.576745271682739,82,"[['prune_by_features', 'prune_by_features_3'], ['add', 'add'], ['add', 'add']]",5,100,6,7,100,63,63,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.55,hist,lossguide,32,0,5,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,31,7,2,8,0.7603228240479618,0.7603228240479618,0.029780099972984263,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.5548030138015747], ['1_TEXTBIGRU_TE:tweet.1', 0.5066197514533997]]","[['tweet', 1.0]]",4.513704776763916,63,"[['perturb_xgb', 'mutate_extra_5_5'], ['perturb_xgb', 'perturb_xgb'], ['prune', 'prune_1']]",5,100,4,1,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,64,1.0,0.0,1,0.8,1,0.35,hist,depthwise,0,8,3,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,31,7,2,8,0.7629351207309455,0.7629351207309455,0.027508918944705266,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6113666892051697], ['3_Txt:tweet.4', 0.573081374168396]]","[['tweet', 1.0]]",2.640991687774658,127,"[['add', 'add'], ['add', 'add'], ['perturb_xgb', 'perturb_xgb']]",5,100,6,7,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,10.0,0.0,128,1.0,0.0,1,1.0,0,0.2,hist,lossguide,8,0,3,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
8,31,7,2,8,0.7588825898739253,0.7588825898739253,0.027364968852314108,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6729029417037964], ['2_TEXTCNN_TE:tweet.2', 0.6083307862281799]]","[['tweet', 1.0]]",3.004577159881592,153,"[['add_best', 'add_best'], ['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best']]",5,100,7,0,100,66,66,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,2.0,0.0,0.0,256,1.0,0.0,1,0.7,10,0.35,hist,lossguide,8,0,5,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
0,32,7,2,8,0.7620608362236507,0.7620608362236507,0.03011350958277464,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6423009634017944], ['2_TEXTCNN_TE:tweet.2', 0.5708741545677185]]","[['tweet', 1.0]]",4.8020243644714355,52,"[['add', 'add'], ['perturb_xgb', 'perturb_xgb'], ['prune_by_features', 'prune_by_features_3']]",5,100,6,1,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,64,1.0,0.0,1,0.8,5,0.6,hist,depthwise,0,8,3,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,32,7,2,8,0.7603509408733162,0.7603509408733162,0.029335748975385403,"[['12_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.7631661891937256], ['12_TEXTCNN_TE:tweet.2', 0.6794354319572449]]","[['tweet', 1.0]]",4.638147830963135,82,"[['prune', 'prune_3'], ['prune_by_features', 'prune_by_features_2'], ['add', 'add']]",5,100,2,10,100,53,53,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.55,hist,lossguide,32,0,5,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,32,7,2,8,0.7682867047813051,0.7682867047813051,0.027510434694630936,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6897080540657043], ['3_Txt:tweet.4', 0.6588128805160522]]","[['tweet', 1.0]]",2.9036688804626465,88,"[['add', 'add'], ['prune', 'prune_1'], ['perturb_xgb', 'perturb_xgb']]",5,100,7,3,100,66,66,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,0.0,0.0,256,1.0,0.0,1,0.7,10,0.35,hist,lossguide,8,0,5,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,32,7,2,8,0.761574933838784,0.761574933838784,0.029263777108720336,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['10_TEXTBIGRU_TE:tweet.1', 0.7347577214241028], ['3_Txt:tweet.4', 0.6871662139892578]]","[['tweet', 1.0]]",4.3440024852752686,93,"[['perturb_xgb', 'perturb_xgb'], ['prune_by_features', 'prune_by_features_1'], ['prune_by_features', 'prune_by_features_3']]",5,100,4,10,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.3,hist,lossguide,32,0,5,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
1,33,7,2,8,0.7621100275650139,0.7621100275650139,0.029051850275143024,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.83811354637146], ['3_Txt:tweet.4', 0.6740930080413818]]","[['tweet', 1.0]]",4.040550470352173,53,"[['add_best', 'add_best'], ['prune', 'prune_2'], ['perturb_xgb', 'perturb_xgb']]",5,100,7,4,100,66,66,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.001,128,1.0,0.0,1,0.8,5,0.6,hist,depthwise,0,6,10,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,33,7,2,8,0.7582871475319469,0.7582871475319469,0.027507677018038152,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.8046688437461853], ['2_TEXTCNN_TE:tweet.2', 0.626258373260498]]","[['tweet', 1.0]]",4.104482889175415,234,"[['perturb_xgb', 'perturb_xgb'], ['add', 'add'], ['add_best', 'add_best']]",5,100,4,9,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,10.0,0.0,0.0,64,1.0,0.0,1,0.6,1,0.7,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,33,7,2,8,0.7685762002278443,0.7685762002278443,0.0304315041948204,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6271125078201294], ['3_Txt:tweet.4', 0.6219691038131714]]","[['tweet', 1.0]]",4.847385883331299,49,"[['prune_by_features', 'prune_by_features_3'], ['add', 'add'], ['add_best', 'add_best']]",5,100,5,4,100,60,60,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,2.0,0.0,64,1.0,0.0,1,0.8,5,0.6,hist,depthwise,0,8,3,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,33,7,2,8,0.7592890145567726,0.7592890145567726,0.02927347287683407,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.4982050359249115], ['2_TEXTCNN_TE:tweet.2', 0.4352474510669708]]","[['tweet', 1.0]]",5.674148321151733,55,"[['prune_by_features', 'prune_by_features_2'], ['add', 'add'], ['prune_by_features', 'prune_by_features_3']]",5,100,3,4,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
0,34,7,2,8,0.7830983133598436,0.7830983133598436,0.0315446370609947,"[['3_Txt:tweet.4', 1.0], ['3_Txt:tweet.5', 0.644895076751709], ['3_Txt:tweet.7', 0.6371714472770691]]","[['tweet', 1.0]]",5.561848402023315,95,"[['add', 'add'], ['prune', 'prune_2'], ['perturb_xgb', 'perturb_xgb']]",5,100,3,7,100,54,54,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.001,128,1.0,0.0,1,0.4,5,0.7,hist,lossguide,64,0,10,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
4,34,7,2,8,0.7723654158726029,0.7723654158726029,0.03010317572004132,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6741579174995422], ['2_TEXTCNN_TE:tweet.2', 0.6242595314979553]]","[['tweet', 1.0]]",7.4528937339782715,50,"[['prune_by_features', 'prune_by_features_1'], ['perturb_xgb', 'perturb_xgb'], ['add_best', 'add_best']]",5,100,6,6,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,0.5,0.1,256,1.0,0.0,1,0.5,1,0.5,hist,lossguide,256,0,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,34,7,2,8,0.7565789817907873,0.7565789817907873,0.029779980864092708,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.6313554048538208], ['2_TEXTCNN_TE:tweet.2', 0.5682569742202759]]","[['tweet', 1.0]]",6.544469356536865,81,"[['add', 'add'], ['prune_by_features', 'prune_by_features_1'], ['prune_by_features', 'prune_by_features_1']]",5,100,6,3,100,65,65,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,34,7,2,8,0.7612914246239657,0.7612914246239657,0.027583865647336867,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.7511928081512451], ['2_TEXTCNN_TE:tweet.2', 0.6185052990913391]]","[['tweet', 1.0]]",4.136815309524536,161,"[['add', 'add'], ['prune', 'prune_1'], ['add_best', 'add_best']]",5,100,4,11,100,59,59,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,10.0,0.0,0.0,64,1.0,0.0,1,0.6,1,0.7,hist,depthwise,0,10,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
1,35,7,2,8,0.7691024502562169,0.7691024502562169,0.03006981225791596,"[['3_Txt:tweet.4', 1.0], ['3_Txt:tweet.7', 0.6842297315597534], ['3_Txt:tweet.5', 0.6023058891296387]]","[['tweet', 1.0]]",6.467545509338379,78,"[['prune', 'prune_3'], ['prune_by_features', 'prune_by_features_3'], ['prune', 'prune_2']]",5,100,1,8,100,50,50,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,1.0,0.0,256,1.0,0.0,1,0.7,1,0.8,hist,depthwise,0,6,1,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
3,35,7,2,8,0.7598702719464973,0.7598702719464973,0.027950847459119844,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6031708717346191], ['3_Txt:tweet.4', 0.5388116240501404]]","[['tweet', 1.0]]",3.779174327850342,56,"[['add_best', 'perturb_xgb'], ['add_best', 'prune_by_features_2'], ['add_best', 'prune_3']]",5,100,2,5,100,53,53,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,0.1,0.0,256,1.0,0.0,1,0.9,1,0.65,hist,depthwise,0,5,5,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
6,35,7,2,8,0.7600552183339475,0.7600552183339475,0.028038368728474376,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['2_TEXTCNN_TE:tweet.2', 0.6906971335411072], ['3_Txt:tweet.4', 0.49277859926223755]]","[['tweet', 1.0]]",3.647200584411621,133,"[['prune_by_features', 'prune_by_features_3'], ['prune', 'prune_1'], ['add', 'add']]",5,100,3,8,100,56,56,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,2.0,0.0,0.0,256,1.0,0.0,1,0.7,10,0.35,hist,lossguide,8,0,5,1,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
7,35,7,2,8,0.7610429209561044,0.7610429209561044,0.029158110494882736,"[['2_TEXTCNN_TE:tweet.1', 1.0], ['3_Txt:tweet.4', 0.7157344222068787], ['16_TEXTBIGRU_TE:tweet.1', 0.5829351544380188]]","[['tweet', 1.0]]",5.447983503341675,67,"[['add', 'add'], ['add', 'add'], ['add_best', 'add_best']]",5,100,5,11,100,62,62,LIGHTGBM,NoneType,False,False,0,0,lightgbm,LightGBMModel,0,0,4,3,3,"[0, 1, 2]",LOGLOSS,1006544132,,,,,,600,0.05,30,0.0,5.0,0.0,128,1.0,0.0,1,0.5,1,0.55,hist,lossguide,32,0,1,5,gbdt,True,multi:softprob,mlogloss,False,True,1006544132,True,False,False,1,"(1842, 2)",,SEQUENCE,,,,,,,,,,,,,,,,,,,
